crop,year,obs_mean_suit,cf_mean_suit,obs_area_km2,cf_area_km2
White Potato,2005,1.0372279495990837,1.0395189003436427,6139.179302898947,6341.853847889388
White Potato,2006,1.0664375715922108,1.0647193585337915,9599.536516716378,9313.535962270795
White Potato,2007,1.070446735395189,1.0647193585337915,9600.25069859491,9015.847218677975
White Potato,2008,1.0274914089347078,1.026918671248568,4368.634829692836,4270.406386772836
White Potato,2009,1.102520045819015,1.0836197021764031,12271.592873783131,10795.028743396295
White Potato,2010,1.1311569301260023,1.1099656357388317,15043.576476729802,11782.275074192628
White Potato,2011,1.0618556701030928,1.0549828178694158,8700.690010752514,7427.571349475123
White Potato,2012,1.0469644902634594,1.0441008018327607,7612.91181995401,7124.09712102465
White Potato,2013,1.1036655211912945,1.1042382588774342,12973.100344798593,13270.918525528803
White Potato,2014,1.0126002290950744,1.013745704467354,1579.6743379576328,1878.432425127538
White Potato,2015,1.0240549828178693,1.0166093928980526,3449.9550103121787,2477.0189872083815
White Potato,2016,1.220504009163803,1.1918671248568156,18404.8864802483,16041.946603532602
White Potato,2017,1.0469644902634594,1.041237113402062,5741.55662377622,4759.315766183538
White Potato,2018,1.1174112256586484,1.122565864833906,15916.682480491396,14944.758935564792
Oat,1979,1.0234822451317296,1.0234822451317296,2281.5206672455943,2281.5206672455943
Oat,1980,1.0349369988545247,1.0349369988545247,2875.552314610726,2875.552314610726
Oat,1981,1.1466208476517754,1.1466208476517754,12079.325225944474,12079.325225944474
Oat,1982,1.0630011454753723,1.0630011454753723,5050.539601945866,5050.539601945866
Oat,1983,1.0383734249713632,1.0383734249713632,3474.76192713237,3474.76192713237
Oat,1984,1.0429553264604812,1.0429553264604812,3865.993929528001,3865.993929528001
Oat,1985,1.0549828178694158,1.0549828178694158,4660.451981199855,4660.451981199855
Oat,1986,1.061282932416953,1.061282932416953,5160.949563207944,5160.949563207944
Oat,1987,1.0933562428407788,1.0933562428407788,7438.150147994948,7438.150147994948
Oat,1988,1.1334478808705613,1.1334478808705613,10305.496927164742,10305.496927164742
Oat,1989,1.1265750286368843,1.1265750286368843,12280.499174217495,12280.499174217495
Oat,1990,1.0538373424971363,1.0538373424971363,4850.038178610117,4850.038178610117
Oat,1991,1.122565864833906,1.122565864833906,8610.08715309142,8610.08715309142
Oat,1992,1.04581901489118,1.04581901489118,3771.1196846904277,3771.1196846904277
Oat,1993,1.0922107674684993,1.0922107674684993,8719.86913905251,8719.86913905251
Oat,1994,1.0950744558991983,1.0950744558991983,6837.490861099212,6837.490861099212
Oat,1995,1.0280641466208476,1.0280641466208476,2578.2760445679587,2578.2760445679587
Oat,1996,1.145475372279496,1.145475372279496,11985.679978809998,11985.679978809998
Oat,1997,1.1208476517754868,1.1208476517754868,9007.521441425766,9007.521441425766
Oat,1998,1.1197021764032073,1.1197021764032073,9393.31450507436,9393.31450507436
Oat,1999,1.09049255441008,1.0910652920962198,7911.929076299488,7311.57484154673
Oat,2000,1.0830469644902634,1.0693012600229095,6045.518326225102,5453.154835685948
Oat,2001,1.1305841924398625,1.1890034364261168,9899.059228067053,14945.229472614135
Oat,2002,1.2079037800687284,1.1701030927835052,17503.863745317765,13540.053553040114
Oat,2003,1.145475372279496,1.1603665521191295,11861.045831917914,12862.538305701255
Oat,2004,1.2056128293241695,1.1237113402061856,16606.58907403285,10186.201754571635
Oat,2005,1.2004581901489118,1.1557846506300113,16219.033835941442,13068.48155067049
Oat,2006,1.2153493699885451,1.1912943871706758,15625.584037260569,14056.693236272149
Oat,2007,1.072737686139748,1.1260022909507446,4947.995809731008,8520.2483808446
Oat,2008,1.0990836197021765,1.134020618556701,7422.486375379422,10392.207082586332
Oat,2009,1.2061855670103092,1.193012600229095,17503.974421364062,16919.911844903363
Oat,2010,1.1970217640320733,1.0899198167239403,16127.922753954628,8798.715393491742
Oat,2011,1.131729667812142,1.0967926689576175,10379.341836984511,7522.193046978348
Oat,2012,1.1300114547537228,1.1288659793814433,11074.175901403592,11278.251442946394
Oat,2013,1.1867124856815578,1.1655211912943872,13548.269027781756,14145.736697133389
Oat,2014,1.0761741122565864,1.0910652920962198,6045.602728521295,8218.594698109138
Oat,2015,1.0841924398625429,1.0910652920962198,6338.211086854259,6734.992791557452
Oat,2016,1.1741122565864834,1.1672394043528065,14652.485957796387,14353.576402927787
Oat,2017,1.1764032073310424,1.156930126002291,14949.918961280848,13169.674294516028
Oat,2018,1.2256586483390608,1.1701030927835052,18889.99821217525,13259.49394803178
Dry Pea,1979,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1980,1.002290950744559,1.002290950744559,198.9173089830427,198.9173089830427
Dry Pea,1981,1.0143184421534936,1.0143184421534936,1387.2226543292702,1387.2226543292702
Dry Pea,1982,1.002290950744559,1.002290950744559,198.9173089830427,198.9173089830427
Dry Pea,1983,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1984,1.002290950744559,1.002290950744559,198.9173089830427,198.9173089830427
Dry Pea,1985,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1986,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1987,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1988,1.011454753722795,1.011454753722795,1289.7782835545481,1289.7782835545481
Dry Pea,1989,1.0028636884306987,1.0028636884306987,297.5309987284551,297.5309987284551
Dry Pea,1990,1.0057273768613975,1.0057273768613975,398.22106718637707,398.22106718637707
Dry Pea,1991,1.0160366552119129,1.0160366552119129,1092.2931701952566,1092.2931701952566
Dry Pea,1992,1.002290950744559,1.002290950744559,198.9173089830427,198.9173089830427
Dry Pea,1993,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Dry Pea,1994,1.004581901489118,1.004581901489118,398.22106718637707,398.22106718637707
Dry Pea,1995,1.0028636884306987,1.0028636884306987,198.13685349525454,198.13685349525454
Dry Pea,1996,1.0028636884306987,1.0028636884306987,298.5691880847099,298.5691880847099
Dry Pea,1997,1.002290950744559,1.002290950744559,198.9173089830427,198.9173089830427
Dry Pea,1998,1.0051546391752577,1.0051546391752577,396.14468847386746,396.14468847386746
Dry Pea,1999,1.0063001145475372,1.0063001145475372,695.6263660386879,695.6263660386879
Dry Pea,2000,1.029209621993127,1.0229095074455898,2385.435599047599,1987.2142286964056
Dry Pea,2001,1.0189003436426116,1.0257731958762886,1586.7904915750355,2179.257003781857
Dry Pea,2002,1.0126002290950744,1.009163802978236,1482.8692135229337,1089.567165214993
Dry Pea,2003,1.0148911798396334,1.0063001145475372,1087.7397633007472,495.66543796109937
Dry Pea,2004,1.0171821305841924,1.0057273768613975,1385.5321173099699,596.3615420939327
Dry Pea,2005,1.0160366552119129,1.0108820160366552,1387.4846131637398,894.2853352166436
Dry Pea,2006,1.0378006872852235,1.0486827033218786,3577.262491282408,4268.080734400172
Dry Pea,2007,1.0160366552119129,1.0103092783505154,1287.0435215040816,793.9753731714204
Dry Pea,2008,1.006872852233677,1.006872852233677,595.840031560904,595.840031560904
Dry Pea,2009,1.013745704467354,1.013745704467354,1387.871668320652,1387.871668320652
Dry Pea,2010,1.0504009163802979,1.0441008018327607,4068.1176908639263,3179.560833790145
Dry Pea,2011,1.0206185567010309,1.0085910652920962,1683.1969631005115,792.8130029449436
Dry Pea,2012,1.0240549828178693,1.0240549828178693,1783.2425429274558,1783.2425429274558
Dry Pea,2013,1.006872852233677,1.0080183276059564,794.8911899834432,893.5048797288555
